COUNTRY,CODE_TIME,TIME,YEAR,MONTH,MONTH_NAME,PRODUCT,VALUE,DISPLAY_ORDER,yearToDate,previousYearToDate,share,date
OECD Total,FEB2010,February 2010,2010,2,February,Hydro,117562.989,1,1418078.118,,0.1385281285454805,2010-02-01
OECD Total,FEB2010,February 2010,2010,2,February,Wind,21345.109,2,266334.127,,0.0251516062029461,2010-02-01
OECD Total,FEB2010,February 2010,2010,2,February,Solar,1441.406,3,30625.479,,0.0016984535469256,2010-02-01
OECD Total,FEB2010,February 2010,2010,2,February,Geothermal,2984.355,4,39547.812,,0.0035165583708096,2010-02-01
OECD Total,FEB2010,February 2010,2010,2,February,Other renewables,41.372,5,500.008,,4.874991511302608e-05,2010-02-01
Poland,FEB2010,February 2010,2010,2,February,Hydro,194.732,1,3460.0,,0.0161637122452164,2010-02-01
Poland,FEB2010,February 2010,2010,2,February,Wind,108.898,2,1664.001,,0.0090390687513073,2010-02-01
Poland,FEB2010,February 2010,2010,2,February,Solar,0.0,3,0.0,,0.0,2010-02-01
Poland,FEB2010,February 2010,2010,2,February,Geothermal,0.0,4,0.0,,0.0,2010-02-01
Portugal,FEB2010,February 2010,2010,2,February,Hydro,1880.045,1,16345.394,,0.4289533378387566,2010-02-01
Portugal,FEB2010,February 2010,2010,2,February,Wind,990.334,2,9099.577,,0.225955801523478,2010-02-01
Portugal,FEB2010,February 2010,2010,2,February,Solar,10.004,3,211.33,,0.0022825247224076,2010-02-01
Portugal,FEB2010,February 2010,2010,2,February,Geothermal,14.5,4,174.0,,0.0033083375124861,2010-02-01
Republic of Turkiye,FEB2010,February 2010,2010,2,February,Hydro,4336.211,1,51423.001,,0.2832607632709147,2010-02-01
Republic of Turkiye,FEB2010,February 2010,2010,2,February,Wind,205.932,2,2908.0,,0.0134524024550249,2010-02-01
Republic of Turkiye,FEB2010,February 2010,2010,2,February,Solar,0.0,3,0.0,,0.0,2010-02-01
Republic of Turkiye,FEB2010,February 2010,2010,2,February,Geothermal,40.105,4,567.002,,0.0026198385897226,2010-02-01
Republic of Turkiye,FEB2010,February 2010,2010,2,February,Other renewables,0.0,5,0.0,,0.0,2010-02-01
Slovak Republic,FEB2010,February 2010,2010,2,February,Hydro,313.45,1,5578.003,,0.1518945262242786,2010-02-01
Slovak Republic,FEB2010,February 2010,2010,2,February,Wind,0.5,2,6.0,,0.0002422946661736,2010-02-01
Slovak Republic,FEB2010,February 2010,2010,2,February,Solar,0.877,3,17.0,,0.0004249848444686,2010-02-01
Slovenia,FEB2010,February 2010,2010,2,February,Hydro,244.6,1,4635.999,,0.2091520704857869,2010-02-01
Slovenia,FEB2010,February 2010,2010,2,February,Wind,0.0,2,0.0,,0.0,2010-02-01
Slovenia,FEB2010,February 2010,2010,2,February,Solar,0.509,3,12.859,,0.0004352346846985,2010-02-01
Spain,FEB2010,February 2010,2010,2,February,Hydro,4434.74,1,44728.0,,0.1821150783452846,2010-02-01
Spain,FEB2010,February 2010,2010,2,February,Wind,4603.672,2,43191.999,,0.1890523654049601,2010-02-01
Spain,FEB2010,February 2010,2010,2,February,Solar,333.906,3,7117.0,,0.0137120366357352,2010-02-01
Sweden,FEB2010,February 2010,2010,2,February,Hydro,6292.527,1,66381.998,,0.4951512370701557,2010-02-01
Sweden,FEB2010,February 2010,2010,2,February,Wind,200.806,2,3487.0,,0.0158011780181649,2010-02-01
Sweden,FEB2010,February 2010,2010,2,February,Solar,0.345,3,8.6,,2.714762714394451e-05,2010-02-01
Switzerland,FEB2010,February 2010,2010,2,February,Hydro,2401.487,1,37450.0,,0.4920309607266403,2010-02-01
Switzerland,FEB2010,February 2010,2010,2,February,Wind,3.083,2,36.996,,0.0006316634035163,2010-02-01
Switzerland,FEB2010,February 2010,2010,2,February,Solar,4.54,3,94.0,,0.0009301822419604,2010-02-01
Switzerland,FEB2010,February 2010,2010,2,February,Geothermal,0.0,4,0.0,,0.0,2010-02-01
United Kingdom,FEB2010,February 2010,2010,2,February,Hydro,489.54,1,6705.002,,0.0148744269483755,2010-02-01
United Kingdom,FEB2010,February 2010,2010,2,February,Wind,584.631,2,10285.999,,0.0177637192083501,2010-02-01
United Kingdom,FEB2010,February 2010,2010,2,February,Solar,1.659,3,40.0,,5.04078814955979e-05,2010-02-01
United Kingdom,FEB2010,February 2010,2010,2,February,Geothermal,0.0,4,0.0,,0.0,2010-02-01
United Kingdom,FEB2010,February 2010,2010,2,February,Other renewables,0.167,5,2.004,,5.074211096904671e-06,2010-02-01
United States,FEB2010,February 2010,2010,2,February,Hydro,22473.871,1,284270.0,,0.0698285139621771,2010-02-01
United States,FEB2010,February 2010,2010,2,February,Wind,5494.157,2,94651.999,,0.0170708828392266,2010-02-01
United States,FEB2010,February 2010,2010,2,February,Solar,101.254,3,3847.998,,0.0003146060753274,2010-02-01
United States,FEB2010,February 2010,2010,2,February,Geothermal,1182.326,4,15219.001,,0.0036736024514354,2010-02-01
Australia,MAR2010,March 2010,2010,3,March,Hydro,852.869,1,16471.891,,0.0437959536593314,2010-03-01
Australia,MAR2010,March 2010,2010,3,March,Wind,415.654,2,4940.909,,0.0213443838647151,2010-03-01
Australia,MAR2010,March 2010,2010,3,March,Solar,37.252,3,908.238,,0.0019129395789006,2010-03-01
Australia,MAR2010,March 2010,2010,3,March,Geothermal,0.083,4,0.996,,4.262160019562801e-06,2010-03-01
Austria,MAR2010,March 2010,2010,3,March,Hydro,2912.003,1,39502.566,,0.523175745367465,2010-03-01
Austria,MAR2010,March 2010,2010,3,March,Wind,222.977,2,1961.814,,0.0400604526076385,2010-03-01
Austria,MAR2010,March 2010,2010,3,March,Solar,7.925,3,84.421,,0.0014238198868741,2010-03-01
Austria,MAR2010,March 2010,2010,3,March,Geothermal,0.111,4,1.332,,1.9942461507006903e-05,2010-03-01
Belgium,MAR2010,March 2010,2010,3,March,Hydro,156.291,1,1645.999,,0.0191594393745351,2010-03-01
Belgium,MAR2010,March 2010,2010,3,March,Wind,140.298,2,1286.0,,0.0171988855747837,2010-03-01
Belgium,MAR2010,March 2010,2010,3,March,Solar,42.4,3,560.0,,0.0051977415812829,2010-03-01
Canada,MAR2010,March 2010,2010,3,March,Hydro,32408.928,1,347981.0,,0.615245209903228,2010-03-01
Canada,MAR2010,March 2010,2010,3,March,Wind,667.448,2,8637.002,,0.012670711751388,2010-03-01
Canada,MAR2010,March 2010,2010,3,March,Solar,15.724,3,253.0,,0.0002985015635357,2010-03-01
Canada,MAR2010,March 2010,2010,3,March,Other renewables,2.576,5,28.0,,4.890231669220022e-05,2010-03-01
Chile,MAR2010,March 2010,2010,3,March,Hydro,1580.975,1,21641.001,,0.3535800829058882,2010-03-01
Chile,MAR2010,March 2010,2010,3,March,Wind,14.935,2,332.001,,0.0033401657446825,2010-03-01
Czech Republic,MAR2010,March 2010,2010,3,March,Hydro,312.1,1,3366.0,,0.0424604186861214,2010-03-01
Czech Republic,MAR2010,March 2010,2010,3,March,Wind,41.411,2,334.999,,0.005633862217914,2010-03-01
Czech Republic,MAR2010,March 2010,2010,3,March,Solar,44.136,3,612.002,,0.0060045916024692,2010-03-01
Denmark,MAR2010,March 2010,2010,3,March,Hydro,3.15,1,21.0,,0.0008241997609035,2010-03-01
Denmark,MAR2010,March 2010,2010,3,March,Wind,675.913,2,7808.998,,0.1768531215846404,2010-03-01
Denmark,MAR2010,March 2010,2010,3,March,Solar,0.571,3,6.0,,0.0001494025598336,2010-03-01
Estonia,MAR2010,March 2010,2010,3,March,Hydro,1.996,1,27.0,,0.0018334213608285,2010-03-01
Estonia,MAR2010,March 2010,2010,3,March,Wind,27.68,2,277.002,,0.0254254024387443,2010-03-01
Finland,MAR2010,March 2010,2010,3,March,Hydro,893.458,1,12743.0,,0.117715104987442,2010-03-01
Finland,MAR2010,March 2010,2010,3,March,Wind,27.092,2,293.998,,0.0035694320542429,2010-03-01
Finland,MAR2010,March 2010,2010,3,March,Solar,0.423,3,4.74,,5.57312032682991e-05,2010-03-01
France,MAR2010,March 2010,2010,3,March,Hydro,6144.07,1,66698.555,,0.1214396586572484,2010-03-01
France,MAR2010,March 2010,2010,3,March,Wind,1214.068,2,9945.0,,0.0239964719651124,2010-03-01
France,MAR2010,March 2010,2010,3,March,Solar,59.002,3,620.001,,0.0011661948415455,2010-03-01
France,MAR2010,March 2010,2010,3,March,Other renewables,39.167,5,470.004,,0.0007741492383108,2010-03-01
Germany,MAR2010,March 2010,2010,3,March,Hydro,2202.391,1,26969.001,,0.0407747991457104,2010-03-01
Germany,MAR2010,March 2010,2010,3,March,Wind,4901.152,2,37793.002,,0.0907393321088747,2010-03-01
Germany,MAR2010,March 2010,2010,3,March,Solar,1026.954,3,11728.998,,0.019012901470213,2010-03-01
Germany,MAR2010,March 2010,2010,3,March,Geothermal,2.169,4,20.0,,4.0156602232322e-05,2010-03-01
Greece,MAR2010,March 2010,2010,3,March,Hydro,1076.065,1,7456.001,,0.2526187659050999,2010-03-01
Greece,MAR2010,March 2010,2010,3,March,Wind,235.147,2,2714.001,,0.0552034913748579,2010-03-01
Greece,MAR2010,March 2010,2010,3,March,Solar,13.167,3,158.004,,0.0030911062906724,2010-03-01
Hungary,MAR2010,March 2010,2010,3,March,Hydro,13.417,1,184.0,,0.00428935790387,2010-03-01
Hungary,MAR2010,March 2010,2010,3,March,Wind,54.207,2,522.998,,0.0173297476257794,2010-03-01
Hungary,MAR2010,March 2010,2010,3,March,Solar,0.085,3,0.851,,2.717413891547692e-05,2010-03-01
IEA Total,MAR2010,March 2010,2010,3,March,Hydro,120303.173,1,1375803.121,,0.1408643644542678,2010-03-01
IEA Total,MAR2010,March 2010,2010,3,March,Wind,27307.586,2,265953.423,,0.0319747655090548,2010-03-01
IEA Total,MAR2010,March 2010,2010,3,March,Solar,2422.49,3,30612.62,,0.0028365213130897,2010-03-01
IEA Total,MAR2010,March 2010,2010,3,March,Geothermal,3009.466,4,35313.812,,0.0035238182407435,2010-03-01
IEA Total,MAR2010,March 2010,2010,3,March,Other renewables,41.91,5,500.008,,4.907289946773362e-05,2010-03-01
Iceland,MAR2010,March 2010,2010,3,March,Hydro,1078.893,1,12509.999,,0.7383988365129609,2010-03-01
Iceland,MAR2010,March 2010,2010,3,March,Geothermal,382.065,4,4234.0,,0.2614868679955514,2010-03-01
Ireland,MAR2010,March 2010,2010,3,March,Hydro,61.76,1,768.031,,0.0250550208419963,2010-03-01
Ireland,MAR2010,March 2010,2010,3,March,Wind,250.677,2,2814.658,,0.1016955547216503,2010-03-01
Ireland,MAR2010,March 2010,2010,3,March,Solar,0.048,3,0.476,,1.9472814125903915e-05,2010-03-01
Italy,MAR2010,March 2010,2010,3,March,Hydro,3881.175,1,53795.241,,0.1578430060379853,2010-03-01
Italy,MAR2010,March 2010,2010,3,March,Wind,795.173,2,9048.0,,0.0323387882896913,2010-03-01
Italy,MAR2010,March 2010,2010,3,March,Solar,125.324,3,1874.003,,0.005096785609694,2010-03-01
Italy,MAR2010,March 2010,2010,3,March,Geothermal,429.238,4,5045.999,,0.0174566249204771,2010-03-01
Japan,MAR2010,March 2010,2010,3,March,Hydro,9557.103,1,94649.965,,0.1020741016027202,2010-03-01
Japan,MAR2010,March 2010,2010,3,March,Wind,991.828,2,3418.734,,0.0105931632257623,2010-03-01
Japan,MAR2010,March 2010,2010,3,March,Solar,186.764,3,1582.15,,0.0019947224082162,2010-03-01
Japan,MAR2010,March 2010,2010,3,March,Geothermal,234.0,4,2456.759,,0.0024992238521481,2010-03-01
Korea,MAR2010,March 2010,2010,3,March,Hydro,444.284,1,6406.001,,0.0107919976799405,2010-03-01
Korea,MAR2010,March 2010,2010,3,March,Wind,68.083,2,816.996,,0.0016537880680902,2010-03-01
Korea,MAR2010,March 2010,2010,3,March,Solar,75.232,3,772.001,,0.0018274427381073,2010-03-01
Latvia,MAR2010,March 2010,2010,3,March,Hydro,335.288,1,3487.998,,0.5163289285444793,2010-03-01
Latvia,MAR2010,March 2010,2010,3,March,Wind,6.217,2,48.703,,0.0095739094413191,2010-03-01
Latvia,MAR2010,March 2010,2010,3,March,Solar,0.0,3,0.0,,0.0,2010-03-01
Lithuania,MAR2010,March 2010,2010,3,March,Hydro,148.603,1,1274.999,,0.2587014008937727,2010-03-01
Lithuania,MAR2010,March 2010,2010,3,March,Wind,18.583,2,222.996,,0.0323509493940834,2010-03-01
Luxembourg,MAR2010,March 2010,2010,3,March,Hydro,108.212,1,1457.23,,0.2823985030885542,2010-03-01
Luxembourg,MAR2010,March 2010,2010,3,March,Wind,7.716,2,55.086,,0.0201362773983595,2010-03-01
Luxembourg,MAR2010,March 2010,2010,3,March,Solar,1.995,3,21.147,,0.0052063081142725,2010-03-01
Luxembourg,MAR2010,March 2010,2010,3,March,Geothermal,0.0,4,0.0,,0.0,2010-03-01
Mexico,MAR2010,March 2010,2010,3,March,Hydro,2068.135,1,36790.001,,0.0974960196831048,2010-03-01
Mexico,MAR2010,March 2010,2010,3,March,Wind,103.06,2,1236.72,,0.0048584544957368,2010-03-01
Mexico,MAR2010,March 2010,2010,3,March,Solar,2.894,3,30.999,,0.0001364289473186,2010-03-01
Mexico,MAR2010,March 2010,2010,3,March,Geothermal,526.079,4,6294.0,,0.0248004160941467,2010-03-01
Netherlands,MAR2010,March 2010,2010,3,March,Hydro,14.0,1,105.0,,0.0012986779273174,2010-03-01
Netherlands,MAR2010,March 2010,2010,3,March,Wind,429.938,2,3993.137,,0.0398822136225006,2010-03-01
Netherlands,MAR2010,March 2010,2010,3,March,Solar,3.467,3,55.871,,0.0003216083124292,2010-03-01
Netherlands,MAR2010,March 2010,2010,3,March,Geothermal,0.0,4,0.0,,0.0,2010-03-01
New Zealand,MAR2010,March 2010,2010,3,March,Hydro,1728.709,1,24479.241,,0.482263174222,2010-03-01
New Zealand,MAR2010,March 2010,2010,3,March,Wind,176.618,2,1620.804,,0.0492716572336588,2010-03-01
New Zealand,MAR2010,March 2010,2010,3,March,Solar,0.334,3,3.79,,9.317698941241588e-05,2010-03-01
New Zealand,MAR2010,March 2010,2010,3,March,Geothermal,468.589,4,5534.723,,0.1307236894963309,2010-03-01
Norway,MAR2010,March 2010,2010,3,March,Hydro,10498.838,1,116670.001,,0.9402499084722132,2010-03-01
Norway,MAR2010,March 2010,2010,3,March,Wind,82.683,2,878.998,,0.0074048845388611,2010-03-01
OECD Americas,MAR2010,March 2010,2010,3,March,Hydro,58453.395,1,690682.002,,0.1489175866657404,2010-03-01
OECD Americas,MAR2010,March 2010,2010,3,March,Wind,9468.631,2,104857.722,,0.0241225625568611,2010-03-01
OECD Americas,MAR2010,March 2010,2010,3,March,Solar,257.766,3,4131.997,,0.0006566922356602,2010-03-01
OECD Americas,MAR2010,March 2010,2010,3,March,Geothermal,1820.144,4,21513.001,,0.0046370523365516,2010-03-01
OECD Americas,MAR2010,March 2010,2010,3,March,Other renewables,2.576,5,28.0,,6.562693291825861e-06,2010-03-01
OECD Asia Oceania,MAR2010,March 2010,2010,3,March,Hydro,12582.965,1,142007.098,,0.0797120468258866,2010-03-01
OECD Asia Oceania,MAR2010,March 2010,2010,3,March,Wind,1652.183,2,10797.443,,0.0104664432159617,2010-03-01
OECD Asia Oceania,MAR2010,March 2010,2010,3,March,Solar,299.582,3,3266.179,,0.0018978272936619,2010-03-01
OECD Asia Oceania,MAR2010,March 2010,2010,3,March,Geothermal,702.672,4,7992.478,,0.0044513692414498,2010-03-01
OECD Europe,MAR2010,March 2010,2010,3,March,Hydro,52569.792,1,585389.018,,0.1686966594383322,2010-03-01
OECD Europe,MAR2010,March 2010,2010,3,March,Wind,16207.924,2,150678.962,,0.0520112888259168,2010-03-01
OECD Europe,MAR2010,March 2010,2010,3,March,Solar,1866.272,3,23227.303,,0.005988873838483,2010-03-01
OECD Europe,MAR2010,March 2010,2010,3,March,Geothermal,868.715,4,10042.333,,0.0027877096889401,2010-03-01
OECD Europe,MAR2010,March 2010,2010,3,March,Other renewables,39.334,5,472.008,,0.0001262229533331,2010-03-01
OECD Total,MAR2010,March 2010,2010,3,March,Hydro,123606.152,1,1418078.118,,0.1433945719568126,2010-03-01
OECD Total,MAR2010,March 2010,2010,3,March,Wind,27328.738,2,266334.127,,0.0317038644454353,2010-03-01
OECD Total,MAR2010,March 2010,2010,3,March,Solar,2423.62,3,30625.479,,0.0028116234253936,2010-03-01
OECD Total,MAR2010,March 2010,2010,3,March,Geothermal,3391.531,4,39547.812,,0.0039344897333529,2010-03-01
OECD Total,MAR2010,March 2010,2010,3,March,Other renewables,41.91,5,500.008,,4.861947737609383e-05,2010-03-01
Poland,MAR2010,March 2010,2010,3,March,Hydro,318.196,1,3460.0,,0.0253532872001818,2010-03-01
Poland,MAR2010,March 2010,2010,3,March,Wind,151.643,2,1664.001,,0.0120826425564657,2010-03-01
Poland,MAR2010,March 2010,2010,3,March,Solar,0.0,3,0.0,,0.0,2010-03-01
Poland,MAR2010,March 2010,2010,3,March,Geothermal,0.0,4,0.0,,0.0,2010-03-01
Portugal,MAR2010,March 2010,2010,3,March,Hydro,2306.628,1,16345.394,,0.5312442493957187,2010-03-01
Portugal,MAR2010,March 2010,2010,3,March,Wind,919.74,2,9099.577,,0.2118272152853508,2010-03-01
Portugal,MAR2010,March 2010,2010,3,March,Solar,15.006,3,211.33,,0.0034560627922804,2010-03-01
Portugal,MAR2010,March 2010,2010,3,March,Geothermal,14.5,4,174.0,,0.0033395248892486,2010-03-01
Republic of Turkiye,MAR2010,March 2010,2010,3,March,Hydro,5335.623,1,51423.001,,0.3228481551639447,2010-03-01
Republic of Turkiye,MAR2010,March 2010,2010,3,March,Wind,187.762,2,2908.0,,0.0113611129028217,2010-03-01
Republic of Turkiye,MAR2010,March 2010,2010,3,March,Solar,0.0,3,0.0,,0.0,2010-03-01
Republic of Turkiye,MAR2010,March 2010,2010,3,March,Geothermal,40.632,4,567.002,,0.002458563178212,2010-03-01
Republic of Turkiye,MAR2010,March 2010,2010,3,March,Other renewables,0.0,5,0.0,,0.0,2010-03-01
Slovak Republic,MAR2010,March 2010,2010,3,March,Hydro,454.652,1,5578.003,,0.1966035497022311,2010-03-01
Slovak Republic,MAR2010,March 2010,2010,3,March,Wind,0.5,2,6.0,,0.0002162132242926,2010-03-01
Slovak Republic,MAR2010,March 2010,2010,3,March,Solar,1.535,3,17.0,,0.0006637745985785,2010-03-01
Slovenia,MAR2010,March 2010,2010,3,March,Hydro,307.823,1,4635.999,,0.2226002656829983,2010-03-01
Slovenia,MAR2010,March 2010,2010,3,March,Wind,0.0,2,0.0,,0.0,2010-03-01
Slovenia,MAR2010,March 2010,2010,3,March,Solar,1.13,3,12.859,,0.000817152390243,2010-03-01
Spain,MAR2010,March 2010,2010,3,March,Hydro,6196.958,1,44728.0,,0.2425273991873457,2010-03-01
Spain,MAR2010,March 2010,2010,3,March,Wind,4600.57,2,43191.999,,0.180050320960595,2010-03-01
Spain,MAR2010,March 2010,2010,3,March,Solar,510.351,3,7117.0,,0.0199733644640904,2010-03-01
Sweden,MAR2010,March 2010,2010,3,March,Hydro,4914.25,1,66381.998,,0.3927422306687786,2010-03-01
Sweden,MAR2010,March 2010,2010,3,March,Wind,278.117,2,3487.0,,0.0222268486476896,2010-03-01
Sweden,MAR2010,March 2010,2010,3,March,Solar,0.898,3,8.6,,7.176731406431566e-05,2010-03-01
Switzerland,MAR2010,March 2010,2010,3,March,Hydro,2318.505,1,37450.0,,0.4613707088238724,2010-03-01
Switzerland,MAR2010,March 2010,2010,3,March,Wind,3.083,2,36.996,,0.000613501327495,2010-03-01
Switzerland,MAR2010,March 2010,2010,3,March,Solar,7.988,3,94.0,,0.0015895713928091,2010-03-01
Switzerland,MAR2010,March 2010,2010,3,March,Geothermal,0.0,4,0.0,,0.0,2010-03-01
United Kingdom,MAR2010,March 2010,2010,3,March,Hydro,575.447,1,6705.002,,0.0170341462334537,2010-03-01
United Kingdom,MAR2010,March 2010,2010,3,March,Wind,935.577,2,10285.999,,0.0276945668856661,2010-03-01
United Kingdom,MAR2010,March 2010,2010,3,March,Solar,3.867,3,40.0,,0.0001144693490187,2010-03-01
United Kingdom,MAR2010,March 2010,2010,3,March,Geothermal,0.0,4,0.0,,0.0,2010-03-01
United Kingdom,MAR2010,March 2010,2010,3,March,Other renewables,0.167,5,2.004,,4.943465551105089e-06,2010-03-01
United States,MAR2010,March 2010,2010,3,March,Hydro,22395.357,1,284270.0,,0.0712861308089865,2010-03-01
United States,MAR2010,March 2010,2010,3,March,Wind,8683.188,2,94651.999,,0.0276392502073989,2010-03-01
United States,MAR2010,March 2010,2010,3,March,Solar,239.148,3,3847.998,,0.0007612263385981,2010-03-01
United States,MAR2010,March 2010,2010,3,March,Geothermal,1294.065,4,15219.001,,0.0041191076733151,2010-03-01
Australia,APR2010,April 2010,2010,4,April,Hydro,1044.406,1,16471.891,,0.0577369469171969,2010-04-01
Australia,APR2010,April 2010,2010,4,April,Wind,350.511,2,4940.909,,0.0193769807918507,2010-04-01
Australia,APR2010,April 2010,2010,4,April,Solar,26.811,3,908.238,,0.001482168125994,2010-04-01
Australia,APR2010,April 2010,2010,4,April,Geothermal,0.083,4,0.996,,4.588413504065804e-06,2010-04-01
Austria,APR2010,April 2010,2010,4,April,Hydro,2504.13,1,39502.566,,0.5729355542737882,2010-04-01
Austria,APR2010,April 2010,2010,4,April,Wind,131.107,2,1961.814,,0.0299967899886082,2010-04-01
Austria,APR2010,April 2010,2010,4,April,Solar,9.965,3,84.421,,0.0022799546342794,2010-04-01
Austria,APR2010,April 2010,2010,4,April,Geothermal,0.111,4,1.332,,2.5396383783745444e-05,2010-04-01
Belgium,APR2010,April 2010,2010,4,April,Hydro,141.898,1,1645.999,,0.0190304601627442,2010-04-01
Belgium,APR2010,April 2010,2010,4,April,Wind,97.015,2,1286.0,,0.0130110367495569,2010-04-01
Belgium,APR2010,April 2010,2010,4,April,Solar,80.419,3,560.0,,0.0107852864439789,2010-04-01
Canada,APR2010,April 2010,2010,4,April,Hydro,28243.738,1,347981.0,,0.6180018853564798,2010-04-01
Canada,APR2010,April 2010,2010,4,April,Wind,725.951,2,8637.002,,0.0158845506454004,2010-04-01
Canada,APR2010,April 2010,2010,4,April,Solar,24.184,3,253.0,,0.0005291706641472,2010-04-01
Canada,APR2010,April 2010,2010,4,April,Other renewables,2.44,5,28.0,,5.338969651502257e-05,2010-04-01
Chile,APR2010,April 2010,2010,4,April,Hydro,1740.416,1,21641.001,,0.3807497796445128,2010-04-01
Chile,APR2010,April 2010,2010,4,April,Wind,20.359,2,332.001,,0.0044539263967825,2010-04-01
Czech Republic,APR2010,April 2010,2010,4,April,Hydro,334.9,1,3366.0,,0.0519155102586226,2010-04-01
Czech Republic,APR2010,April 2010,2010,4,April,Wind,23.964,2,334.999,,0.0037148500681923,2010-04-01
Czech Republic,APR2010,April 2010,2010,4,April,Solar,64.453,3,612.002,,0.0099913717011018,2010-04-01
Denmark,APR2010,April 2010,2010,4,April,Hydro,2.1,1,21.0,,0.0006893305418728,2010-04-01
